transaction_id,customer_id,timestamp,transaction_type,amount,merchant_category,device_type,location,processing_time_ms,is_fraud
TXN0000014728,CUST002671,2025-08-05 08:03:35,NEFT,208437.53,Healthcare,Mobile_iOS,Bangalore,1412.36,0
TXN0000015818,CUST002885,2025-09-09 19:36:35,UPI,35795.48,Travel,Mobile_Android,Delhi,1522.82,0
TXN0000006577,CUST001210,2025-10-03 12:40:33,IMPS,2227.74,Retail,ATM,Kolkata,663.44,0
TXN0000018509,CUST003366,2025-10-19 07:42:36,UPI,23836.05,Food,Mobile_iOS,Bangalore,1458.74,0
TXN0000020745,CUST003765,2025-10-01 20:34:36,UPI,2395.16,Travel,Mobile_iOS,Hyderabad,1722.9,0
TXN0000009937,CUST001819,2025-10-02 18:52:34,UPI,21436.87,Travel,Mobile_iOS,Bangalore,1617.52,0
TXN0000020843,CUST003787,2025-10-19 02:22:36,IMPS,47509.08,Online_Shopping,Web_Mobile,Hyderabad,546.19,0
TXN0000014361,CUST002614,2025-09-13 05:35:35,UPI,17877.0,Travel,ATM,Chennai,533.43,0
TXN0000024362,CUST004442,2025-10-02 05:50:37,IMPS,32884.97,Online_Shopping,Mobile_Android,Delhi,1524.11,0
TXN0000020676,CUST003751,2025-11-01 00:52:36,UPI,21320.3,Utilities,ATM,Bangalore,239.46,0
TXN0000008166,CUST001491,2025-08-05 18:23:34,Card_Payment,84777.98,Food,ATM,Hyderabad,1766.14,0
TXN0000005305,CUST000973,2025-10-02 01:24:33,Card_Payment,6667.74,Healthcare,Web_Desktop,Chennai,1916.55,0
TXN0000013992,CUST002548,2025-09-25 18:23:35,Card_Payment,80526.03,Food,Mobile_iOS,Mumbai,736.97,0
TXN0000011265,CUST002057,2025-10-28 10:00:34,IMPS,114243.75,Online_Shopping,ATM,Mumbai,1750.33,0
TXN0000000007,CUST000002,2025-09-08 09:21:32,UPI,25584.27,Other,ATM,Chennai,318.04,0
TXN0000015284,CUST002784,2025-10-26 16:34:35,UPI,24134.54,Online_Shopping,ATM,Mumbai,1614.88,0
TXN0000014654,CUST002659,2025-08-31 21:48:35,Card_Payment,37898.05,Food,Mobile_iOS,Ahmedabad,753.52,0
TXN0000022059,CUST004015,2025-09-26 12:59:37,NEFT,102404.25,Healthcare,Web_Mobile,Hyderabad,1668.46,0
TXN0000020458,CUST003711,2025-09-11 14:00:36,UPI,30983.46,Fuel,ATM,Pune,1952.62,0
TXN0000019835,CUST003605,2025-09-04 08:11:36,Card_Payment,50685.36,Education,Mobile_Android,Hyderabad,1537.3,0
TXN0000006634,CUST001223,2025-08-29 20:06:33,IMPS,159106.27,Travel,Mobile_iOS,Delhi,989.72,0
TXN0000007101,CUST001313,2025-10-05 07:18:34,NEFT,491913.99,Travel,Web_Mobile,Pune,969.43,0
TXN0000007924,CUST001450,2025-10-29 14:24:34,UPI,37282.02,Healthcare,Mobile_iOS,Hyderabad,1197.82,0
TXN0000005674,CUST001047,2025-08-24 18:58:33,NEFT,396576.92,Healthcare,Web_Mobile,Chennai,604.3,0
TXN0000002702,CUST000492,2025-10-01 03:51:33,UPI,17383.14,Online_Shopping,Web_Mobile,Kolkata,868.67,0
TXN0000020073,CUST003647,2025-10-20 04:00:36,IMPS,149746.98,Retail,Mobile_Android,Mumbai,1607.37,0
TXN0000003844,CUST000692,2025-08-18 02:36:33,IMPS,82186.15,Travel,Web_Mobile,Kolkata,787.75,0
TXN0000025703,CUST004679,2025-10-16 06:47:37,RTGS,1588987.72,Utilities,Mobile_iOS,Kolkata,1865.75,0
TXN0000027293,CUST004980,2025-10-28 05:31:38,RTGS,1315746.19,Retail,Web_Mobile,Kolkata,963.11,0
TXN0000011779,CUST002149,2025-08-10 10:45:35,UPI,17066.56,Fuel,Mobile_iOS,Pune,1949.84,0
TXN0000020704,CUST003756,2025-08-22 23:50:36,IMPS,104434.6,Fuel,Mobile_Android,Ahmedabad,596.09,0
TXN0000024054,CUST004391,2025-09-17 17:50:37,UPI,47722.92,Healthcare,Web_Mobile,Pune,939.48,0
TXN0000004169,CUST000754,2025-10-12 04:05:33,UPI,21963.4,Travel,Mobile_Android,Mumbai,1995.09,0
TXN0000026287,CUST004798,2025-10-15 00:17:38,ATM_Withdrawal,5000.0,Online_Shopping,Mobile_Android,Pune,382.36,0
TXN0000026815,CUST004892,2025-08-29 16:01:38,NEFT,225618.3,Travel,Web_Mobile,Mumbai,1391.48,0
TXN0000017157,CUST003125,2025-08-21 08:01:36,IMPS,94143.77,Healthcare,Web_Mobile,Kolkata,400.44,0
TXN0000004603,CUST000839,2025-08-28 04:07:33,IMPS,134338.16,Utilities,ATM,Mumbai,533.77,0
TXN0000025840,CUST004706,2025-10-30 02:06:38,UPI,19422.07,Utilities,Web_Desktop,International,1112.71,0
TXN0000017211,CUST003135,2025-09-08 11:28:36,IMPS,121180.29,Education,Mobile_iOS,Ahmedabad,1142.46,0
TXN0000026955,CUST004919,2025-08-05 16:02:38,IMPS,33166.57,Entertainment,Web_Desktop,Mumbai,632.14,0
TXN0000011932,CUST002179,2025-10-07 12:15:35,RTGS,568318.18,Retail,Mobile_iOS,Mumbai,839.18,0
TXN0000026297,CUST004799,2025-10-23 12:43:38,UPI,11142.23,Retail,Mobile_iOS,Bangalore,1895.31,0
TXN0000014281,CUST002601,2025-09-26 03:50:35,ATM_Withdrawal,2000.0,Retail,Mobile_Android,Kolkata,446.54,0
TXN0000007503,CUST001377,2025-09-25 23:08:34,UPI,9770.14,Other,Mobile_Android,Pune,1108.11,0
TXN0000005222,CUST000955,2025-08-09 07:40:33,UPI,5992.31,Retail,ATM,Chennai,913.06,0
TXN0000003231,CUST000587,2025-09-29 21:03:33,UPI,13974.53,Fuel,Mobile_iOS,Delhi,1003.53,0
TXN0000005664,CUST001045,2025-10-31 19:16:33,IMPS,198918.83,Healthcare,Web_Desktop,Delhi,149.68,1
TXN0000020382,CUST003700,2025-10-14 07:29:36,ATM_Withdrawal,20000.0,Online_Shopping,Mobile_Android,Pune,436.45,0
TXN0000010510,CUST001922,2025-09-27 01:55:34,IMPS,57107.86,Healthcare,Web_Desktop,Bangalore,451.6,1
TXN0000008252,CUST001507,2025-10-12 03:29:34,UPI,42770.87,Food,Web_Mobile,Chennai,687.02,0
TXN0000013675,CUST002488,2025-10-21 09:31:35,NEFT,221449.86,Healthcare,ATM,Pune,813.15,0
TXN0000013689,CUST002490,2025-09-15 18:53:35,UPI,18762.49,Other,ATM,Ahmedabad,789.73,0
TXN0000001471,CUST000263,2025-09-22 00:04:32,UPI,11188.44,Entertainment,Mobile_Android,Bangalore,1538.72,0
TXN0000019198,CUST003488,2025-10-12 15:32:36,ATM_Withdrawal,20000.0,Travel,Web_Desktop,Pune,787.63,0
TXN0000018911,CUST003435,2025-09-19 19:50:36,Card_Payment,8182.16,Retail,Mobile_Android,Ahmedabad,1984.7,0
TXN0000018315,CUST003329,2025-08-06 22:55:36,Card_Payment,15506.98,Utilities,Mobile_iOS,Bangalore,735.57,0
TXN0000002363,CUST000436,2025-10-16 19:41:33,NEFT,215753.56,Online_Shopping,Mobile_iOS,Ahmedabad,798.23,0
TXN0000013794,CUST002514,2025-11-02 06:23:35,IMPS,180025.26,Retail,Web_Desktop,Chennai,1017.71,0
TXN0000022024,CUST004009,2025-08-14 06:28:37,IMPS,117845.84,Fuel,ATM,Bangalore,337.02,0
TXN0000004690,CUST000857,2025-10-25 19:36:33,IMPS,61841.03,Other,Mobile_iOS,Pune,402.71,0
TXN0000024488,CUST004465,2025-09-27 14:37:37,NEFT,18984.99,Other,Mobile_iOS,Bangalore,1221.83,0
TXN0000013631,CUST002481,2025-08-17 00:29:35,NEFT,370670.76,Fuel,Mobile_iOS,Delhi,904.48,0
TXN0000008758,CUST001594,2025-09-15 11:10:34,UPI,1633.18,Utilities,Web_Mobile,Kolkata,295.78,0
TXN0000008105,CUST001482,2025-09-05 05:18:34,UPI,46652.01,Education,Mobile_Android,Chennai,525.32,0
TXN0000007901,CUST001447,2025-10-23 11:40:34,RTGS,635601.8,Retail,Web_Desktop,Delhi,1324.99,0
TXN0000010145,CUST001858,2025-09-15 14:28:34,RTGS,1100581.1,Online_Shopping,Web_Desktop,Mumbai,457.93,0
TXN0000013353,CUST002428,2025-08-06 04:14:35,UPI,17960.64,Entertainment,Web_Desktop,Chennai,483.8,0
TXN0000021012,CUST003816,2025-10-06 13:28:37,UPI,20365.74,Travel,Web_Mobile,Hyderabad,1726.16,0
TXN0000023530,CUST004288,2025-10-13 07:50:37,UPI,42123.87,Fuel,Web_Desktop,Kolkata,1280.18,0
TXN0000004388,CUST000795,2025-08-05 21:14:33,NEFT,483659.08,Online_Shopping,Web_Mobile,Kolkata,876.65,0
TXN0000002251,CUST000417,2025-09-19 18:03:33,Card_Payment,62416.28,Utilities,Web_Mobile,Hyderabad,826.97,0
TXN0000008874,CUST001614,2025-09-11 07:14:34,UPI,2680.18,Fuel,Web_Mobile,Bangalore,737.91,0
TXN0000013218,CUST002404,2025-09-12 12:39:35,RTGS,1191285.02,Online_Shopping,Web_Desktop,Bangalore,1203.86,0
TXN0000011317,CUST002066,2025-09-09 17:16:34,UPI,42574.6,Healthcare,ATM,Chennai,343.13,0
TXN0000027349,CUST004989,2025-10-12 18:22:38,UPI,33780.97,Other,Mobile_Android,Hyderabad,1146.2,0
TXN0000012018,CUST002193,2025-09-22 05:14:35,Card_Payment,2535.81,Healthcare,Web_Mobile,Mumbai,899.29,0
TXN0000015678,CUST002857,2025-08-31 19:12:35,IMPS,102072.31,Fuel,Mobile_Android,Delhi,1397.71,0
TXN0000007835,CUST001436,2025-08-20 03:12:34,UPI,43506.45,Other,ATM,Pune,1446.75,0
TXN0000019508,CUST003544,2025-10-18 20:10:36,NEFT,249566.38,Retail,Web_Mobile,Chennai,1574.18,0
TXN0000007648,CUST001401,2025-08-06 15:28:34,UPI,38006.02,Retail,Mobile_iOS,Pune,1036.92,0
TXN0000003877,CUST000700,2025-10-21 08:25:33,NEFT,155605.44,Healthcare,ATM,Mumbai,743.86,0
TXN0000007326,CUST001348,2025-09-21 04:17:34,Card_Payment,28846.9,Entertainment,Web_Desktop,Hyderabad,1235.05,0
TXN0000002282,CUST000423,2025-09-14 03:18:33,NEFT,346432.38,Travel,Mobile_iOS,Kolkata,970.08,0
TXN0000019311,CUST003509,2025-09-14 06:12:36,Card_Payment,81857.82,Utilities,Web_Desktop,Mumbai,243.13,0
TXN0000014055,CUST002561,2025-10-03 22:52:35,NEFT,436505.46,Other,Web_Mobile,International,317.02,0
TXN0000005709,CUST001053,2025-08-14 07:29:33,UPI,30676.58,Other,Web_Desktop,Kolkata,905.91,0
TXN0000014054,CUST002561,2025-10-10 06:35:35,NEFT,478618.47,Healthcare,Web_Mobile,Delhi,534.61,0
TXN0000008311,CUST001517,2025-08-16 07:50:34,NEFT,156241.27,Education,Mobile_Android,Pune,219.91,0
TXN0000025412,CUST004625,2025-09-27 18:29:37,NEFT,327095.37,Utilities,ATM,Delhi,1850.18,0
TXN0000022561,CUST004106,2025-08-17 07:49:37,NEFT,374772.25,Food,Mobile_Android,Mumbai,402.75,0
TXN0000005392,CUST000993,2025-10-01 19:18:33,RTGS,764642.38,Fuel,Mobile_Android,Delhi,1566.2,0
TXN0000015777,CUST002880,2025-10-28 17:08:35,NEFT,416415.44,Retail,Mobile_Android,Bangalore,1200.15,0
TXN0000002755,CUST000501,2025-09-17 00:27:33,UPI,16270.12,Fuel,Web_Mobile,Hyderabad,207.61,0
TXN0000003269,CUST000592,2025-10-31 06:43:33,Card_Payment,93917.14,Travel,Web_Mobile,Chennai,1094.84,0
TXN0000016642,CUST003027,2025-08-17 20:49:36,Card_Payment,44905.31,Retail,ATM,Kolkata,1949.45,0
TXN0000020953,CUST003806,2025-09-05 04:53:36,NEFT,432256.84,Online_Shopping,Web_Mobile,Mumbai,1623.98,0
TXN0000000251,CUST000053,2025-10-04 12:56:32,IMPS,159550.6,Education,ATM,Delhi,315.05,0
TXN0000008095,CUST001480,2025-08-05 08:58:34,UPI,26647.54,Other,ATM,Ahmedabad,1681.64,0
TXN0000020204,CUST003670,2025-09-12 05:44:36,NEFT,296526.54,Utilities,Mobile_iOS,Pune,475.24,0
TXN0000020409,CUST003704,2025-10-18 13:28:36,NEFT,158253.83,Travel,ATM,Bangalore,1208.33,0
TXN0000011143,CUST002036,2025-08-28 09:47:34,RTGS,1251381.28,Education,Mobile_Android,Chennai,1042.54,0
TXN0000017713,CUST003228,2025-10-26 13:32:36,UPI,44095.66,Healthcare,ATM,Delhi,1497.94,0
TXN0000017497,CUST003191,2025-09-28 14:21:36,UPI,7577.43,Fuel,Web_Desktop,Kolkata,747.29,0
TXN0000022405,CUST004077,2025-08-27 16:44:37,Card_Payment,55061.47,Education,Web_Desktop,Mumbai,221.47,1
TXN0000014658,CUST002660,2025-10-27 04:06:35,UPI,22355.65,Online_Shopping,Mobile_iOS,Kolkata,936.83,0
TXN0000013439,CUST002443,2025-08-18 16:46:35,RTGS,640301.28,Retail,Web_Desktop,Chennai,1844.95,0
TXN0000010036,CUST001837,2025-09-29 14:53:34,IMPS,134052.19,Food,Mobile_Android,Ahmedabad,1449.53,0
TXN0000020724,CUST003759,2025-11-02 23:02:36,IMPS,93032.52,Healthcare,Web_Desktop,Kolkata,525.58,0
TXN0000003109,CUST000567,2025-10-07 03:00:33,IMPS,154617.53,Online_Shopping,Web_Mobile,Bangalore,981.26,0
TXN0000024325,CUST004435,2025-10-30 16:43:37,IMPS,36748.01,Online_Shopping,Mobile_iOS,Ahmedabad,1876.65,0
TXN0000022711,CUST004131,2025-10-13 18:25:37,RTGS,610299.97,Travel,ATM,Kolkata,1433.46,0
TXN0000010667,CUST001949,2025-09-10 11:45:34,Card_Payment,26685.25,Healthcare,ATM,Chennai,1076.49,0
TXN0000024858,CUST004528,2025-08-26 16:39:37,UPI,37150.07,Food,Web_Mobile,Hyderabad,1116.53,0
TXN0000003015,CUST000549,2025-09-13 06:46:33,UPI,6543.69,Healthcare,Mobile_iOS,Chennai,1012.47,0
TXN0000001088,CUST000200,2025-08-19 03:15:32,UPI,10268.3,Utilities,ATM,Bangalore,857.87,0
TXN0000023058,CUST004191,2025-08-17 02:47:37,UPI,15419.55,Food,ATM,Kolkata,1284.27,0
TXN0000021841,CUST003975,2025-10-01 10:51:37,UPI,2401.02,Retail,Web_Desktop,Bangalore,1162.89,0
TXN0000021310,CUST003871,2025-09-27 08:13:37,UPI,49626.98,Other,Mobile_Android,Delhi,1567.22,0
TXN0000025039,CUST004558,2025-11-02 02:20:37,UPI,32398.52,Travel,Web_Mobile,Ahmedabad,293.31,1
TXN0000007052,CUST001302,2025-09-03 11:33:34,ATM_Withdrawal,2000.0,Other,Mobile_iOS,Pune,1273.19,0
TXN0000009775,CUST001789,2025-09-29 16:03:34,NEFT,68776.66,Utilities,ATM,Pune,1659.46,0
TXN0000013525,CUST002458,2025-09-20 15:15:35,UPI,19860.32,Healthcare,Web_Desktop,Kolkata,843.5,0
TXN0000020306,CUST003687,2025-10-17 03:11:36,UPI,30884.89,Healthcare,Web_Desktop,Ahmedabad,1127.76,0
TXN0000001902,CUST000351,2025-10-29 09:41:32,UPI,31161.67,Other,Mobile_iOS,Delhi,1043.3,0
TXN0000011239,CUST002053,2025-10-11 17:43:34,UPI,6313.49,Food,Web_Mobile,Bangalore,1245.07,0
TXN0000014641,CUST002658,2025-09-04 16:18:35,IMPS,139009.62,Other,Mobile_iOS,Ahmedabad,801.96,0
TXN0000022447,CUST004086,2025-08-24 21:51:37,UPI,5632.68,Online_Shopping,Mobile_Android,Bangalore,1375.41,0
TXN0000008545,CUST001558,2025-10-26 22:43:34,Card_Payment,50939.43,Healthcare,Web_Desktop,Bangalore,536.21,0
TXN0000015140,CUST002751,2025-09-26 01:48:35,NEFT,272381.79,Utilities,ATM,Pune,567.15,0
TXN0000011772,CUST002148,2025-09-02 20:37:35,Card_Payment,19244.5,Entertainment,Web_Mobile,Pune,1254.39,0
TXN0000019571,CUST003554,2025-11-02 11:35:36,UPI,10637.71,Food,ATM,Ahmedabad,1560.34,0
TXN0000000580,CUST000115,2025-10-07 18:59:32,Card_Payment,17712.22,Travel,Web_Desktop,Bangalore,1000.48,0
TXN0000011477,CUST002093,2025-09-05 18:24:35,UPI,46771.68,Travel,Mobile_iOS,Mumbai,357.6,0
TXN0000019973,CUST003629,2025-10-30 17:13:36,IMPS,123538.52,Retail,Mobile_Android,Pune,1715.69,0
TXN0000000853,CUST000161,2025-08-25 09:40:32,RTGS,1596044.36,Food,Mobile_Android,Mumbai,1463.28,0
TXN0000002154,CUST000399,2025-08-31 12:46:33,NEFT,411652.71,Fuel,ATM,Chennai,1462.55,0
TXN0000009359,CUST001712,2025-09-13 18:08:34,IMPS,196223.09,Fuel,Mobile_Android,Other,1321.31,0
TXN0000005747,CUST001059,2025-09-20 00:22:33,UPI,36820.32,Utilities,Web_Mobile,Kolkata,1898.11,0
TXN0000015829,CUST002886,2025-08-30 00:27:35,UPI,20768.03,Food,Web_Desktop,Bangalore,401.99,0
TXN0000023512,CUST004283,2025-08-09 17:43:37,ATM_Withdrawal,10000.0,Entertainment,Mobile_Android,Kolkata,426.5,0
TXN0000009702,CUST001773,2025-09-09 17:03:34,RTGS,1470393.97,Education,Web_Mobile,Ahmedabad,1522.74,0
TXN0000020628,CUST003743,2025-08-29 08:43:36,IMPS,43263.99,Retail,Mobile_Android,Delhi,559.3,0
TXN0000025875,CUST004714,2025-09-25 17:35:38,Card_Payment,32377.44,Food,Web_Desktop,Ahmedabad,321.0,1
TXN0000012028,CUST002196,2025-08-13 21:18:35,NEFT,278883.89,Online_Shopping,Web_Mobile,Hyderabad,493.89,0
TXN0000023752,CUST004326,2025-10-04 23:05:37,UPI,48133.27,Healthcare,Web_Desktop,Chennai,1253.01,0
TXN0000016686,CUST003036,2025-08-13 14:33:36,Card_Payment,63172.52,Entertainment,Web_Mobile,Ahmedabad,620.2,0
TXN0000009052,CUST001650,2025-08-28 11:35:34,UPI,27429.44,Retail,Web_Desktop,Delhi,663.0,0
TXN0000009454,CUST001729,2025-10-26 21:04:34,IMPS,20449.09,Utilities,Web_Desktop,Mumbai,1953.61,0
TXN0000010258,CUST001878,2025-09-24 18:17:34,IMPS,174873.83,Entertainment,Mobile_iOS,Delhi,211.35,0
TXN0000022874,CUST004158,2025-09-16 19:15:37,NEFT,438958.08,Food,Mobile_Android,Bangalore,366.44,0
TXN0000003299,CUST000597,2025-10-27 11:24:33,NEFT,395591.89,Online_Shopping,Web_Mobile,Kolkata,411.46,0
TXN0000022641,CUST004118,2025-08-21 02:18:37,Card_Payment,25241.21,Other,Web_Desktop,Pune,1937.19,0
TXN0000005118,CUST000935,2025-10-25 04:20:33,IMPS,43773.06,Fuel,ATM,Delhi,1608.09,0
TXN0000013788,CUST002512,2025-10-14 21:30:35,UPI,29296.85,Food,ATM,Kolkata,1189.93,0
TXN0000019445,CUST003534,2025-10-27 18:48:36,UPI,44251.31,Education,Web_Mobile,Pune,1365.55,0
TXN0000020973,CUST003809,2025-08-09 06:49:36,IMPS,139366.57,Education,Web_Desktop,Hyderabad,1519.25,0
TXN0000012634,CUST002303,2025-10-21 22:07:35,UPI,37681.46,Food,Mobile_Android,Hyderabad,1785.15,0
TXN0000011009,CUST002007,2025-09-09 20:51:34,UPI,30386.7,Other,ATM,Delhi,385.86,0
TXN0000001490,CUST000265,2025-10-23 08:41:32,IMPS,131194.36,Healthcare,Web_Mobile,Hyderabad,793.85,0
TXN0000027046,CUST004936,2025-08-27 23:41:38,Card_Payment,86112.94,Travel,Web_Mobile,Hyderabad,574.15,0
TXN0000025284,CUST004605,2025-09-18 04:53:37,UPI,575.32,Healthcare,Mobile_Android,Bangalore,1078.19,0
TXN0000025556,CUST004651,2025-10-16 10:55:37,UPI,16977.24,Other,ATM,Bangalore,228.09,0
TXN0000005467,CUST001008,2025-08-07 02:22:33,RTGS,1337932.11,Online_Shopping,Mobile_Android,Ahmedabad,530.15,0
TXN0000012574,CUST002289,2025-10-21 15:20:35,UPI,45364.59,Online_Shopping,Web_Desktop,Chennai,796.57,0
TXN0000003426,CUST000620,2025-09-24 14:23:33,UPI,19476.1,Other,Web_Desktop,Chennai,1544.16,0
TXN0000007582,CUST001392,2025-09-09 08:57:34,IMPS,159315.04,Other,Mobile_iOS,Ahmedabad,1582.84,0
TXN0000018568,CUST003377,2025-09-17 12:48:36,UPI,37552.74,Entertainment,Mobile_Android,Delhi,600.5,0
TXN0000025367,CUST004617,2025-09-06 17:28:37,Card_Payment,17551.16,Education,Mobile_Android,Ahmedabad,1787.47,0
TXN0000018544,CUST003372,2025-10-16 05:30:36,RTGS,777597.65,Travel,Mobile_iOS,Bangalore,1921.62,0
TXN0000000197,CUST000042,2025-09-03 01:47:32,UPI,441.71,Retail,Mobile_Android,Chennai,902.05,0
TXN0000026298,CUST004799,2025-08-09 23:59:38,NEFT,403189.35,Entertainment,Mobile_Android,Bangalore,492.07,0
TXN0000019044,CUST003462,2025-10-15 02:24:36,ATM_Withdrawal,10000.0,Utilities,Web_Mobile,Kolkata,660.03,0
TXN0000024241,CUST004423,2025-09-26 21:20:37,IMPS,159609.17,Healthcare,Mobile_iOS,Delhi,569.2,0
TXN0000015354,CUST002799,2025-08-06 05:40:35,UPI,9898.16,Entertainment,Mobile_iOS,Ahmedabad,1532.49,0
TXN0000027314,CUST004983,2025-09-19 04:09:38,IMPS,24279.95,Education,ATM,Hyderabad,1277.0,0
TXN0000018725,CUST003400,2025-10-04 12:27:36,UPI,39667.75,Food,Mobile_iOS,International,1183.0,0
TXN0000027312,CUST004983,2025-09-23 07:33:38,RTGS,675576.72,Retail,Mobile_iOS,Hyderabad,1228.51,0
TXN0000016818,CUST003062,2025-10-15 07:34:36,UPI,13997.68,Online_Shopping,Mobile_Android,Bangalore,1640.5,0
TXN0000016458,CUST002995,2025-10-22 02:27:36,UPI,13649.01,Healthcare,Mobile_Android,Chennai,705.1,0
TXN0000010057,CUST001842,2025-10-25 11:45:34,IMPS,79765.81,Retail,Mobile_iOS,Bangalore,1090.91,0
TXN0000009145,CUST001671,2025-08-28 18:04:34,UPI,36253.62,Other,Web_Desktop,Chennai,1659.45,0
TXN0000004085,CUST000739,2025-10-21 13:30:33,UPI,18662.8,Retail,Mobile_iOS,Hyderabad,1770.68,0
TXN0000025705,CUST004679,2025-09-07 14:03:37,IMPS,120477.1,Entertainment,ATM,Kolkata,1324.59,0
TXN0000018165,CUST003303,2025-08-09 19:12:36,UPI,24503.89,Food,Web_Mobile,Bangalore,1213.46,0
TXN0000001599,CUST000286,2025-08-27 20:18:32,NEFT,475376.85,Fuel,Mobile_iOS,Ahmedabad,921.3,0
TXN0000025687,CUST004674,2025-09-29 01:40:37,UPI,36533.58,Food,Mobile_Android,Pune,1145.84,0
TXN0000020330,CUST003691,2025-09-12 13:02:36,UPI,18991.22,Travel,Mobile_Android,Hyderabad,1966.58,0
TXN0000016583,CUST003017,2025-09-23 22:23:36,UPI,47345.97,Utilities,Mobile_iOS,Kolkata,1666.8,0
TXN0000019944,CUST003625,2025-09-13 04:52:36,NEFT,426556.42,Online_Shopping,Mobile_iOS,Kolkata,1329.72,0
TXN0000015040,CUST002732,2025-08-15 05:25:35,Card_Payment,43291.96,Healthcare,Mobile_Android,Mumbai,658.23,0
TXN0000010477,CUST001916,2025-09-30 19:47:34,UPI,47503.53,Education,ATM,Bangalore,1790.65,0
TXN0000016369,CUST002980,2025-08-30 16:56:36,IMPS,166666.64,Food,ATM,Bangalore,644.42,0
TXN0000014783,CUST002681,2025-08-07 10:00:35,Card_Payment,28946.4,Fuel,Mobile_iOS,Hyderabad,395.29,1
TXN0000018093,CUST003293,2025-09-08 09:30:36,UPI,37875.86,Food,Mobile_Android,Kolkata,1728.57,0
TXN0000000706,CUST000134,2025-10-21 11:30:32,IMPS,144663.53,Retail,ATM,Bangalore,560.16,0
TXN0000006920,CUST001274,2025-09-25 23:38:34,UPI,12496.8,Food,Web_Mobile,Bangalore,1059.64,0
TXN0000008189,CUST001495,2025-09-22 13:03:34,RTGS,1544209.87,Retail,Mobile_iOS,Kolkata,1382.81,0
TXN0000015096,CUST002741,2025-09-28 02:29:35,IMPS,143196.78,Education,ATM,Kolkata,573.83,0
TXN0000022507,CUST004096,2025-10-12 17:29:37,UPI,1087.46,Travel,ATM,Hyderabad,1090.88,0
TXN0000020041,CUST003640,2025-09-27 16:32:36,RTGS,651434.22,Education,Web_Desktop,Hyderabad,1205.49,0
TXN0000025536,CUST004645,2025-08-26 09:20:37,UPI,5558.26,Education,ATM,Mumbai,1822.49,0
TXN0000026081,CUST004756,2025-09-27 09:58:38,ATM_Withdrawal,5000.0,Utilities,ATM,Ahmedabad,527.83,0
TXN0000012424,CUST002260,2025-10-18 14:56:35,UPI,44637.07,Fuel,ATM,Delhi,269.14,1
TXN0000009398,CUST001718,2025-10-17 10:39:34,Card_Payment,3918.63,Retail,Web_Mobile,Mumbai,1052.79,0
TXN0000001643,CUST000296,2025-09-12 05:00:32,IMPS,158433.61,Food,ATM,Mumbai,577.03,0
TXN0000004107,CUST000744,2025-09-30 07:22:33,RTGS,333160.09,Utilities,Mobile_iOS,Hyderabad,1830.49,0
TXN0000003579,CUST000646,2025-09-26 05:56:33,UPI,31467.17,Food,Web_Desktop,Pune,1518.31,0
TXN0000009505,CUST001739,2025-10-29 12:25:34,UPI,18089.71,Travel,Mobile_Android,Mumbai,1325.44,0
TXN0000012108,CUST002213,2025-08-25 03:51:35,IMPS,66363.72,Travel,Mobile_iOS,Pune,879.5,0
TXN0000020371,CUST003699,2025-08-11 09:52:36,UPI,44413.04,Entertainment,Web_Mobile,Ahmedabad,804.77,0
TXN0000003830,CUST000689,2025-10-31 06:52:33,NEFT,207946.68,Healthcare,Mobile_Android,Ahmedabad,980.38,0
TXN0000027328,CUST004986,2025-09-20 18:25:38,UPI,9722.01,Food,Web_Mobile,Bangalore,682.46,0
TXN0000012379,CUST002252,2025-10-15 05:23:35,Card_Payment,76789.94,Travel,ATM,Pune,1467.39,0
TXN0000008466,CUST001545,2025-11-02 01:15:34,IMPS,66549.11,Education,ATM,Mumbai,509.32,0
TXN0000024620,CUST004488,2025-08-25 09:54:37,UPI,3375.32,Healthcare,Mobile_iOS,Ahmedabad,969.45,0
TXN0000021449,CUST003895,2025-10-22 20:25:37,IMPS,26868.13,Other,Mobile_Android,Pune,1630.72,0
TXN0000015239,CUST002774,2025-09-26 02:33:35,IMPS,24162.03,Fuel,Mobile_Android,Hyderabad,872.67,0
TXN0000015571,CUST002840,2025-10-06 20:06:35,IMPS,19621.2,Education,Mobile_iOS,Delhi,1124.42,0
TXN0000003411,CUST000618,2025-08-30 07:01:33,UPI,33805.3,Healthcare,Mobile_Android,Chennai,1612.89,0
TXN0000020197,CUST003669,2025-08-27 23:06:36,UPI,42796.6,Utilities,ATM,Delhi,739.61,0
TXN0000008080,CUST001478,2025-08-20 16:19:34,Card_Payment,20136.54,Food,ATM,Chennai,875.82,0
TXN0000008345,CUST001522,2025-08-22 01:06:34,IMPS,154626.98,Online_Shopping,Mobile_iOS,Other,257.15,0
TXN0000017706,CUST003226,2025-08-23 17:31:36,UPI,13446.11,Education,Mobile_iOS,Bangalore,416.28,0
TXN0000000122,CUST000026,2025-10-01 17:42:32,RTGS,223551.83,Travel,Web_Desktop,Delhi,1579.57,0
TXN0000012797,CUST002331,2025-08-18 21:28:35,ATM_Withdrawal,10000.0,Travel,ATM,Pune,946.37,0
TXN0000005465,CUST001008,2025-08-25 00:08:33,NEFT,80426.0,Healthcare,ATM,Ahmedabad,939.54,0
TXN0000020404,CUST003703,2025-10-03 10:43:36,Card_Payment,40359.64,Education,Mobile_iOS,Pune,1900.24,0
