customer_id,age,gender,income_level,annual_income,city,account_age_months,credit_score
CUST000449,37,F,High,114601.99736350417,Ahmedabad,18,799
CUST000450,29,F,High,121191.06793483662,Delhi,19,624
CUST000451,44,F,High,105397.4021329932,Hyderabad,14,759
CUST000452,59,F,Medium,64524.30383822359,Chennai,29,705
CUST000453,30,F,Medium,75128.65241096812,Mumbai,15,637
CUST000454,52,F,Medium,78218.83961980656,Ahmedabad,19,614
CUST000455,37,F,High,120852.85512987347,Ahmedabad,57,779
CUST000456,33,M,Low,20851.81907940626,Ahmedabad,6,652
CUST000457,43,M,Very High,489232.59904348815,Bangalore,34,691
CUST000458,29,M,Low,34117.241217925126,Kolkata,25,626
CUST000459,36,M,Medium,53438.545942146084,Bangalore,13,640
CUST000460,27,M,High,90301.03906746063,Mumbai,46,689
CUST000461,74,Other,Low,22868.3722447255,Ahmedabad,28,731
CUST000462,45,M,Medium,46709.77624558411,Pune,23,492
CUST000463,34,M,Low,20911.450432276408,Pune,39,701
CUST000464,48,F,Medium,76086.16754611646,Mumbai,58,640
CUST000465,43,M,Low,30815.364656546728,Pune,129,812
CUST000466,41,M,Medium,67998.37650855348,Chennai,35,850
CUST000467,54,M,Medium,73124.3403707323,Pune,74,671
CUST000468,56,M,Very High,427039.35221662006,Kolkata,1,562
CUST000469,37,M,Very High,458911.9683050945,Chennai,27,709
CUST000470,36,F,Low,39345.09245049904,Delhi,8,683
CUST000471,40,F,High,110734.94303193576,Pune,3,850
CUST000472,18,M,Low,39006.709333367806,Kolkata,27,833
CUST000473,22,M,Low,34465.798966856324,Kolkata,49,769
CUST000474,65,M,Low,21413.36380616157,Delhi,19,653
CUST000475,69,F,Very High,388624.0924243209,Bangalore,39,754
CUST000476,41,M,Very High,390350.83086169703,Mumbai,24,721
CUST000477,53,M,Low,38117.21127585054,Bangalore,20,719
CUST000478,49,F,Low,27458.64264940184,Pune,12,575
CUST000479,85,M,Low,31698.23000543636,Pune,17,784
CUST000480,61,M,Medium,40487.5020404697,Chennai,15,708
CUST000481,43,M,Medium,53283.00968725344,Hyderabad,37,691
CUST000482,30,F,Low,21244.87452317562,Pune,4,651
CUST000483,20,F,High,116531.10809354279,Pune,3,636
CUST000484,48,F,Medium,72697.90602027813,Chennai,38,725
CUST000485,33,F,Very High,222254.94224517414,Hyderabad,28,560
CUST000486,23,F,High,116920.87318904449,Ahmedabad,20,763
CUST000487,35,Other,Medium,48160.34546043068,Ahmedabad,5,615
CUST000488,28,Other,High,88448.19274923683,Ahmedabad,19,535
CUST000489,70,M,High,115769.77543540398,Mumbai,56,845
CUST000490,58,F,Medium,43165.944837989104,Mumbai,79,631
CUST000491,44,M,Medium,63494.18524551958,Ahmedabad,43,642
CUST000492,67,M,Very High,160968.1112368542,Kolkata,2,790
CUST000493,46,F,Low,22134.29943736751,Mumbai,39,848
CUST000494,32,M,Low,30999.949709747154,Delhi,9,577
CUST000495,67,F,Medium,63656.29651595655,Delhi,13,623
CUST000496,53,M,High,82029.08510656307,Ahmedabad,7,629
CUST000497,29,F,High,120136.37516010909,Hyderabad,53,774
CUST000498,42,F,Very High,443475.88386327296,Bangalore,37,831
CUST000499,31,F,Medium,68892.64709175816,Kolkata,34,613
CUST000500,24,M,Low,22623.702078415972,Bangalore,39,813
CUST000501,58,M,Medium,63698.98590254459,Hyderabad,9,643
CUST000502,73,F,High,127057.67500519493,Delhi,21,726
CUST000503,24,M,Low,20744.624035045836,Chennai,36,598
CUST000504,53,Other,Low,37106.953373672455,Pune,36,690
CUST000505,35,F,Low,38125.3479457966,Ahmedabad,56,691
CUST000506,37,M,Medium,74018.09093449035,Kolkata,12,674
CUST000507,36,M,High,137724.20275923793,Hyderabad,52,730
CUST000508,32,M,High,132147.56389226252,Bangalore,20,619
CUST000509,45,F,Very High,371701.21094868606,Hyderabad,39,629
CUST000510,32,M,Low,33572.540099765036,Hyderabad,21,735
CUST000511,49,M,Very High,432238.3526672441,Mumbai,106,807
CUST000512,44,M,High,126374.89208529133,Ahmedabad,7,698
CUST000513,41,F,Medium,53109.078267282835,Delhi,40,740
CUST000514,31,M,Very High,281586.3857564739,Kolkata,30,760
CUST000515,36,M,Medium,75882.2987348917,Mumbai,6,766
CUST000516,56,F,High,81198.54600580133,Delhi,2,623
CUST000517,52,F,High,128917.44068709973,Ahmedabad,57,637
CUST000518,30,F,High,146834.42866976507,Hyderabad,6,644
CUST000519,46,M,Medium,68249.12679831895,Delhi,7,850
CUST000520,56,M,Low,39878.23976463564,Bangalore,138,740
CUST000521,19,F,Medium,67501.79622113323,Ahmedabad,45,737
CUST000522,53,M,Medium,41374.521168674444,Kolkata,10,729
CUST000523,35,F,High,137890.69171528466,Ahmedabad,32,594
CUST000524,53,F,High,99924.09383575234,Ahmedabad,27,850
CUST000525,33,M,Very High,306120.02898255433,Mumbai,66,738
CUST000526,18,F,Low,26241.838318141643,Kolkata,47,757
CUST000527,20,F,High,98798.78743467756,Hyderabad,64,558
CUST000528,45,M,Very High,300991.9962844249,Bangalore,8,762
CUST000529,48,F,High,106512.60139084717,Delhi,36,671
CUST000530,31,M,Low,32666.771636851787,Pune,1,594
CUST000531,54,M,Low,36263.02401975021,Delhi,2,623
CUST000532,20,M,Low,25941.773063744815,Bangalore,45,598
CUST000533,44,F,Medium,48548.846112880696,Pune,1,597
CUST000534,26,F,Medium,66675.81083481369,Delhi,31,704
CUST000535,35,F,Very High,384612.0230407736,Mumbai,66,669
CUST000536,45,M,Medium,76045.24957144687,Chennai,17,726
CUST000537,32,F,Medium,40637.82745813244,Delhi,1,834
CUST000538,39,M,Medium,74121.6264846604,Hyderabad,45,689
CUST000539,60,F,High,116470.15210638498,Delhi,95,520
CUST000540,36,M,Very High,367455.7312102346,Kolkata,45,680
CUST000541,57,M,High,86396.00083929903,Hyderabad,31,795
CUST000542,28,M,Medium,57304.59731488183,Delhi,9,693
CUST000543,52,F,Medium,49092.096289540954,Delhi,1,822
CUST000544,66,M,High,97795.75210577564,Ahmedabad,42,736
CUST000545,18,F,Medium,60163.8045870411,Hyderabad,9,552
CUST000546,33,M,Low,36249.11900806225,Mumbai,70,708
CUST000547,53,M,Low,34875.61860289712,Pune,22,723
CUST000548,41,M,Low,31819.999181719075,Pune,27,786
CUST000549,50,F,High,117759.2734927427,Chennai,50,845
CUST000550,35,F,Low,28546.1208646898,Chennai,54,772
CUST000551,46,M,Low,39454.19947122772,Pune,37,735
CUST000552,42,M,Medium,62407.70216936933,Mumbai,100,754
CUST000553,62,M,Medium,50158.65593248888,Delhi,145,686
CUST000554,48,F,Medium,49203.63168160158,Chennai,105,582
CUST000555,50,M,High,122794.71215425993,Mumbai,62,703
CUST000556,38,F,Low,30456.550546218576,Mumbai,44,729
CUST000557,37,F,Low,20153.956059094256,Chennai,39,603
CUST000558,38,M,Medium,73202.61488783118,Pune,3,806
CUST000559,50,F,Medium,68164.89416929739,Hyderabad,11,780
CUST000560,38,F,Medium,66473.17158712415,Bangalore,1,590
CUST000561,49,F,Low,21375.613153953178,Pune,5,809
CUST000562,76,M,High,105343.9095120744,Hyderabad,20,675
CUST000563,58,M,High,145476.75825129502,Pune,5,637
CUST000564,40,M,Low,37251.78482682728,Delhi,83,786
CUST000565,63,M,Low,25710.85875739067,Hyderabad,58,695
CUST000566,38,M,Very High,204970.60943469853,Kolkata,2,850
CUST000567,18,M,High,111436.1570018004,Bangalore,10,631
CUST000568,29,F,Medium,54233.21514670643,Pune,61,561
CUST000569,18,M,High,127755.84636941938,Ahmedabad,58,677
CUST000570,39,M,High,147650.4367059024,Bangalore,104,763
CUST000571,45,M,High,105410.1014987793,Mumbai,216,625
CUST000572,70,F,Medium,42488.96690608968,Kolkata,134,593
CUST000573,49,F,Medium,75904.56033369541,Delhi,19,718
CUST000574,41,F,Low,20758.994604797415,Mumbai,10,582
CUST000575,57,M,Very High,483468.0640036666,Hyderabad,51,724
CUST000576,18,Other,Medium,66583.1771203616,Hyderabad,12,672
CUST000577,48,M,Low,38833.78416883898,Chennai,59,739
CUST000578,56,M,Very High,219880.89032714238,Mumbai,27,589
CUST000579,22,M,Very High,164244.92833883266,Kolkata,56,803
CUST000580,62,M,Very High,320873.49239677214,Mumbai,11,685
CUST000581,50,M,High,111543.63901990876,Mumbai,25,761
CUST000582,38,F,Very High,266022.295639209,Mumbai,29,776
CUST000583,54,F,Low,39153.12948777395,Bangalore,103,607
CUST000584,79,M,High,137580.86125130026,Chennai,11,770
CUST000585,47,F,High,126310.74149629154,Pune,99,585
CUST000586,48,M,Low,23257.165832756553,Delhi,58,590
CUST000587,38,M,Low,34686.4681643705,Delhi,47,850
CUST000588,32,F,Very High,404454.35914490337,Ahmedabad,55,788
CUST000589,57,F,Medium,57002.72694464029,Delhi,33,850
CUST000590,32,M,High,144735.01367998094,Ahmedabad,10,670
CUST000591,46,M,Low,23339.557644580207,Bangalore,7,708
CUST000592,37,F,Low,25346.751248233286,Chennai,72,742
CUST000593,52,F,Medium,42528.973570025344,Kolkata,46,699
CUST000594,50,F,Low,35909.01916355175,Chennai,8,640
CUST000595,60,M,High,123523.1570266778,Ahmedabad,34,628
CUST000596,37,M,Medium,52597.61222724998,Bangalore,21,717
CUST000597,40,M,Low,23276.273271886308,Kolkata,6,614
CUST000598,30,M,Low,20802.955400574807,Mumbai,27,612
CUST000599,38,F,Medium,46669.82274503746,Hyderabad,11,731
CUST000600,50,M,Low,29065.692926753163,Mumbai,3,692
CUST000601,56,M,High,97302.38783074243,Delhi,22,774
CUST000602,31,F,Medium,50359.28709727867,Mumbai,32,666
CUST000603,58,F,Low,37511.52733335429,Bangalore,1,653
CUST000604,65,M,Medium,60605.50693844403,Delhi,18,733
CUST000605,51,F,Low,34585.0394625683,Hyderabad,10,635
CUST000606,73,F,Low,20714.218980562862,Kolkata,1,647
CUST000607,33,F,Low,27303.267113560574,Ahmedabad,4,650
CUST000608,26,M,High,113541.85431768093,Ahmedabad,5,683
CUST000609,18,F,Very High,215245.89932356463,Kolkata,7,841
CUST000610,67,F,High,88413.4079011877,Ahmedabad,58,589
CUST000611,54,M,Medium,74812.1511399937,Delhi,20,803
CUST000612,44,M,Medium,77577.26508399186,Pune,5,759
CUST000613,49,F,Medium,43152.267921816296,Pune,3,825
CUST000614,28,M,High,104431.30987797101,Mumbai,12,850
CUST000615,81,F,Very High,485399.9698505658,Pune,57,814
CUST000616,46,M,Low,21663.234662649298,Ahmedabad,16,774
CUST000617,46,M,Low,32872.82745757452,Chennai,6,595
CUST000618,55,M,High,148055.4959676904,Chennai,18,605
CUST000619,52,F,High,148475.65680069622,Kolkata,29,728
CUST000620,48,M,High,112985.63316326203,Chennai,1,564
CUST000621,33,F,High,91392.43754476664,Delhi,35,749
CUST000622,52,F,Very High,220729.5102421036,Chennai,18,529
CUST000623,73,F,Medium,75584.05580497578,Bangalore,1,792
CUST000624,65,F,Very High,469089.05151540757,Kolkata,40,674
CUST000625,68,F,Very High,362757.87535574415,Hyderabad,44,710
CUST000626,37,M,High,133632.34796289378,Chennai,35,640
CUST000627,30,F,Medium,69597.25005881632,Bangalore,15,548
CUST000628,43,F,Low,33236.43195978214,Bangalore,27,798
CUST000629,45,M,Medium,73091.07819487757,Delhi,17,806
CUST000630,61,M,Medium,67416.26492161283,Kolkata,43,671
CUST000631,19,F,High,117380.16140232494,Delhi,31,752
CUST000632,67,M,Low,24739.127251763137,Hyderabad,3,668
CUST000633,42,F,Medium,69755.52576474476,Hyderabad,37,723
CUST000634,38,M,High,113140.65074867921,Ahmedabad,41,760
CUST000635,29,M,Low,25895.833680150186,Mumbai,16,744
CUST000636,20,F,Medium,72077.85102967102,Hyderabad,75,807
CUST000637,57,M,Medium,67868.54401412113,Kolkata,66,741
CUST000638,46,M,Medium,77493.582524988,Pune,6,702
CUST000639,25,F,Low,23308.832800377553,Pune,84,639
CUST000640,25,M,High,125443.24992455452,Kolkata,20,661
CUST000641,39,F,Medium,49769.57872352704,Ahmedabad,46,764
CUST000642,70,F,Very High,466254.0448555746,Ahmedabad,60,579
CUST000643,41,F,Medium,43979.976570264625,Delhi,25,788
CUST000644,22,M,Medium,66246.47225779509,Bangalore,18,677
CUST000645,41,M,Low,35821.7144305606,Mumbai,88,634
CUST000646,40,F,Low,27098.35680729414,Pune,9,612
CUST000647,18,F,Medium,78165.52317535237,Ahmedabad,10,753
CUST000648,44,F,Low,37014.61369172075,Pune,16,698
CUST000649,41,F,Medium,51784.73198739614,Hyderabad,70,827
CUST000650,55,M,Medium,40301.643708639946,Bangalore,100,598
CUST000651,72,M,Medium,51866.287044722434,Delhi,8,653
CUST000652,61,M,Low,25626.20940941485,Ahmedabad,71,692
CUST000653,40,M,High,142297.52252506363,Chennai,10,639
CUST000654,28,M,Very High,488492.41238916165,Mumbai,127,700
CUST000655,83,F,Low,21408.799719405208,Kolkata,32,725
CUST000656,45,M,Low,29425.896570666337,Bangalore,1,738
CUST000657,45,M,Very High,341916.1994854285,Delhi,1,820
CUST000658,44,M,Low,21858.233226594068,Delhi,5,595
CUST000659,47,F,Very High,282124.1981981329,Mumbai,7,727
CUST000660,42,F,Low,26341.648347859013,Mumbai,52,648
CUST000661,36,F,High,117523.94480289612,Ahmedabad,9,734
CUST000662,36,F,Medium,66447.63598927752,Hyderabad,125,734
CUST000663,44,M,Very High,396219.7886737983,Hyderabad,36,621
CUST000664,36,F,Medium,45470.2009445355,Kolkata,42,627
CUST000665,34,M,High,136906.33913612348,Kolkata,8,740
CUST000666,46,M,Low,33570.84059581518,Ahmedabad,80,701
CUST000667,41,F,Low,37781.4983349344,Mumbai,39,682
CUST000668,67,F,High,111453.52416048039,Mumbai,71,752
CUST000669,18,M,Medium,75755.59050888766,Bangalore,112,758
CUST000670,61,M,Very High,453020.9428246264,Hyderabad,4,657
CUST000671,63,F,Medium,57536.37329437079,Delhi,3,631
CUST000672,18,M,High,106680.0320705085,Pune,58,599
CUST000673,39,M,Medium,77312.48059881027,Pune,72,702
CUST000674,39,M,Very High,400307.6570884532,Pune,31,586
CUST000675,23,M,Very High,474885.8712533265,Ahmedabad,16,707
CUST000676,33,F,Medium,71878.99115583253,Hyderabad,38,797
CUST000677,28,M,High,122650.820750399,Hyderabad,13,671
CUST000678,71,M,High,88109.69439026351,Mumbai,9,657
CUST000679,59,F,Low,25829.61345158197,Pune,24,850
CUST000680,64,F,Medium,78753.69628393566,Mumbai,8,820
CUST000681,55,M,Low,26388.44197428409,Hyderabad,23,638
CUST000682,28,M,High,86527.84088497596,Chennai,112,711
CUST000683,37,M,Low,34151.067118386396,Chennai,65,726
CUST000684,52,F,Low,34680.08509087368,Kolkata,102,716
CUST000685,26,F,Medium,51418.30881148603,Hyderabad,59,845
CUST000686,55,F,Medium,51906.879173852154,Pune,15,706
CUST000687,41,F,High,112822.50898561487,Ahmedabad,60,718
CUST000688,39,F,Very High,157626.13241678945,Chennai,92,755
CUST000689,55,F,Medium,71572.92041444655,Ahmedabad,105,795
CUST000690,51,F,Low,26341.77574548251,Ahmedabad,41,774
CUST000691,39,M,High,139763.41714013842,Kolkata,8,743
CUST000692,62,Other,Medium,72105.21686400136,Kolkata,1,575
CUST000693,28,M,Medium,66456.08132475133,Hyderabad,5,660
CUST000694,54,M,Medium,52994.99468397155,Kolkata,121,765
CUST000695,53,F,Medium,60652.662466446796,Mumbai,22,720
CUST000696,40,M,Medium,57793.17030391836,Mumbai,69,766
CUST000697,49,F,High,103721.7320374072,Mumbai,22,850
CUST000698,26,F,Medium,73925.45157212713,Delhi,38,605
CUST000699,58,M,High,113845.49522043657,Ahmedabad,1,791
CUST000700,42,F,Medium,73308.92391188585,Mumbai,10,673
CUST000701,37,M,Low,22104.369482836486,Pune,20,774
CUST000702,60,M,High,89871.7352020235,Mumbai,35,696
CUST000703,34,F,Medium,79092.81220451907,Hyderabad,6,850
CUST000704,23,F,Low,31755.369252121793,Chennai,52,710
CUST000705,21,F,Medium,60390.78693996196,Pune,16,648
CUST000706,54,M,Medium,60926.242525764465,Chennai,61,733
CUST000707,25,F,High,95068.8141823002,Mumbai,3,725
CUST000708,71,M,Medium,68748.15798007892,Ahmedabad,40,791
CUST000709,18,F,High,85934.64366108281,Mumbai,12,735
CUST000710,70,M,Low,31466.474262060467,Mumbai,57,850
CUST000711,48,F,Medium,62830.75186343606,Kolkata,18,691
CUST000712,43,M,Very High,469965.9484467289,Hyderabad,39,692
CUST000713,36,M,High,116832.79670734023,Hyderabad,98,651
CUST000714,50,F,Low,22741.25391948359,Ahmedabad,1,706
CUST000715,44,F,Medium,62910.1303699265,Hyderabad,1,718
CUST000716,61,F,Medium,43653.105774613294,Chennai,52,722
CUST000717,46,F,High,94265.56847099452,Pune,37,705
CUST000718,47,F,High,82177.60089311913,Pune,12,651
CUST000719,39,F,High,115930.55077216489,Delhi,24,629
CUST000720,44,M,Medium,43381.3046117429,Chennai,1,669
CUST000721,49,F,High,112857.60649719303,Hyderabad,7,791
CUST000722,19,M,Medium,77317.80141296575,Ahmedabad,19,808
CUST000723,24,F,Low,34395.22826038664,Bangalore,64,693
CUST000724,56,F,Medium,43096.46696901172,Delhi,23,624
CUST000725,47,F,Very High,228473.4342730951,Mumbai,31,693
CUST000726,42,F,High,127156.3693925404,Kolkata,74,850
CUST000727,45,F,Medium,75788.07444096735,Chennai,13,779
CUST000728,50,F,Medium,41316.74347055815,Kolkata,43,744
CUST000729,36,M,Very High,434357.8961022079,Delhi,71,777
CUST000730,33,F,Medium,62472.55521353235,Ahmedabad,8,823
CUST000731,47,M,Medium,61843.6530118557,Pune,15,607
CUST000732,30,F,Very High,485234.6139636753,Ahmedabad,140,668
CUST000733,51,M,High,132335.12288177412,Bangalore,147,657
CUST000734,19,M,Medium,74004.75472224448,Delhi,9,746
CUST000735,60,M,Medium,54159.82278178667,Chennai,2,712
CUST000736,52,M,Medium,62174.56163313639,Hyderabad,11,760
CUST000737,48,F,Low,32308.113548555415,Mumbai,18,659
CUST000738,59,M,Very High,262554.37912686274,Hyderabad,20,809
CUST000739,69,F,Medium,62809.924997895985,Hyderabad,34,694
CUST000740,60,M,High,96565.87656357996,Ahmedabad,82,755
CUST000741,18,F,Low,22867.51342136479,Chennai,14,795
CUST000742,25,F,Medium,54958.81037109331,Hyderabad,68,789
CUST000743,35,F,Low,34785.79257492874,Ahmedabad,3,728
CUST000744,45,F,High,144133.10036517214,Hyderabad,1,765
CUST000745,52,M,Medium,58308.5620599293,Chennai,25,839
CUST000746,34,F,Medium,65712.94753101727,Ahmedabad,2,741
CUST000747,47,M,Low,22060.74261950201,Chennai,17,641
CUST000748,33,F,Low,38089.275171046575,Bangalore,81,746
CUST000749,35,F,Low,31372.084271398686,Hyderabad,9,697
CUST000750,23,M,Medium,71213.52990500629,Delhi,44,512
CUST000751,31,F,Medium,71777.64803685575,Pune,12,736
CUST000752,24,F,Medium,50259.221054724236,Mumbai,1,709
CUST000753,30,M,Medium,61166.97812727398,Kolkata,29,792
CUST000754,60,M,Medium,78419.1900624391,Mumbai,64,639
CUST000755,30,M,Medium,43585.38179283311,Chennai,18,579
CUST000756,84,F,Low,33660.99796059127,Ahmedabad,34,713
CUST000757,52,F,Low,39245.28156070344,Kolkata,82,730
CUST000758,47,M,High,101040.39756378155,Chennai,56,707
CUST000759,32,M,Medium,74457.91685617392,Pune,7,701
CUST000760,55,F,Low,38673.15090816544,Ahmedabad,47,614
CUST000761,36,F,Low,34941.7241878965,Pune,25,688
CUST000762,46,M,High,96192.98186148707,Bangalore,49,672
CUST000763,83,M,High,103380.05031786158,Hyderabad,24,785
CUST000764,43,F,High,82506.65060924116,Chennai,4,730
CUST000765,62,M,Medium,73258.12936981421,Pune,30,677
CUST000766,34,M,Medium,73984.44746044319,Chennai,24,837
CUST000767,44,F,Very High,371448.60848816746,Mumbai,26,678
CUST000768,71,F,High,104676.9495884696,Hyderabad,76,744
CUST000769,35,M,Medium,43072.44110559682,Bangalore,81,686
CUST000770,72,M,High,132714.03269404365,Pune,21,830
CUST000771,55,M,High,130856.8335526946,Ahmedabad,21,706
CUST000772,36,M,Medium,76504.10086955604,Chennai,26,709
CUST000773,54,F,Medium,69221.28084021449,Chennai,26,688
CUST000774,59,M,Low,36573.89884488004,Ahmedabad,108,715
CUST000775,54,F,Low,34919.092358079986,Chennai,37,795
CUST000776,21,F,High,124148.10318186216,Mumbai,11,767
CUST000777,34,M,Medium,57078.65576764037,Pune,27,702
CUST000778,41,M,High,143148.21160495945,Chennai,35,836
CUST000779,43,F,Very High,377839.00016761443,Chennai,36,769
CUST000780,54,F,Low,27967.10643931818,Mumbai,31,664
CUST000781,47,F,Medium,43338.77180727829,Chennai,7,589
CUST000782,24,M,High,100349.33991330674,Ahmedabad,1,666
CUST000783,50,F,High,118060.87143811153,Hyderabad,14,733
CUST000784,54,F,High,99294.47590113361,Hyderabad,20,747
CUST000785,53,F,Medium,48849.41391671608,Mumbai,2,808
CUST000786,61,M,Medium,61095.740563513886,Hyderabad,60,612
CUST000787,57,F,Medium,46792.81383582938,Kolkata,15,664
CUST000788,51,F,Very High,430143.5221637862,Kolkata,88,605
CUST000789,43,M,Medium,59374.72605370632,Kolkata,6,592
CUST000790,20,F,Very High,350851.97088692756,Bangalore,2,649
CUST000791,51,M,Medium,45895.33070389394,Chennai,23,729
CUST000792,48,M,Very High,263601.7174702786,Bangalore,7,761
CUST000793,49,M,High,108706.2778282807,Hyderabad,99,624
CUST000794,25,F,Medium,72328.51322066013,Mumbai,1,635
CUST000795,28,M,Medium,70806.3809234461,Kolkata,19,557
CUST000796,60,M,Medium,48919.09899150726,Mumbai,94,717
CUST000797,44,F,Medium,64647.16326428031,Bangalore,17,641
CUST000798,55,M,Low,24869.12715543995,Ahmedabad,3,833
CUST000799,45,F,Low,39764.94311380491,Hyderabad,12,732
CUST000800,45,F,Medium,78084.95512523482,Pune,24,686
CUST000801,59,F,High,119428.53043644343,Chennai,7,648
CUST000802,37,F,Medium,67956.10287576572,Pune,22,580
CUST000803,46,F,Low,36028.6076441729,Hyderabad,65,590
CUST000804,38,M,High,130469.88940314327,Kolkata,74,650
CUST000805,38,F,Medium,67993.14764329683,Ahmedabad,1,644
CUST000806,40,M,Very High,485493.90278233483,Hyderabad,6,620
CUST000807,48,F,High,121751.92744150983,Mumbai,11,730
CUST000808,37,M,Low,32726.053436381113,Delhi,32,741
CUST000809,63,F,Medium,73970.75001752724,Ahmedabad,16,663
CUST000810,31,F,Medium,66795.63471433628,Kolkata,66,850
CUST000811,42,F,Low,34658.65244035045,Pune,45,560
CUST000812,38,M,Low,24683.373723932847,Chennai,3,704
