application_id,customer_id,application_date,loan_type,loan_amount,loan_term_months,employment_type,existing_loans,debt_to_income_ratio,credit_inquiries_6m,payment_history_months,approval_status,is_default
APP000249,CUST000249,2023-11-28,Credit_Card,498807.67,0,Salaried,4,0.601,2,14,Rejected,
APP000250,CUST000250,2025-06-18,Auto_Loan,999446.65,36,Salaried,2,0.245,1,2,Approved,0.0
APP000251,CUST000251,2025-09-20,Credit_Card,384271.92,0,Business_Owner,3,0.124,1,1,Approved,0.0
APP000252,CUST000252,2024-06-11,Home_Loan,9465152.28,180,Salaried,0,0.234,1,30,Rejected,
APP000253,CUST000253,2025-10-27,Credit_Card,454795.73,0,Salaried,2,0.488,0,2,Rejected,
APP000254,CUST000254,2024-06-22,Personal_Loan,296817.94,24,Student,4,0.409,0,6,Approved,0.0
APP000255,CUST000255,2024-05-05,Home_Loan,2023858.7,180,Salaried,4,0.762,2,5,Rejected,
APP000256,CUST000256,2024-09-08,Business_Loan,387676.85,60,Student,0,0.584,2,20,Approved,0.0
APP000257,CUST000257,2025-08-05,Home_Loan,5526827.16,240,Self_Employed,2,0.789,3,1,Approved,0.0
APP000258,CUST000258,2024-08-22,Home_Loan,7528563.89,180,Self_Employed,3,0.394,1,16,Rejected,
APP000259,CUST000259,2025-09-27,Personal_Loan,998672.44,60,Self_Employed,3,0.269,3,7,Approved,0.0
APP000260,CUST000260,2024-07-06,Auto_Loan,1496371.32,36,Business_Owner,0,0.492,3,47,Rejected,
APP000261,CUST000261,2024-12-03,Personal_Loan,410586.61,48,Self_Employed,1,0.69,4,12,Rejected,
APP000262,CUST000262,2025-09-09,Auto_Loan,217673.75,36,Salaried,2,0.579,2,29,Approved,0.0
APP000263,CUST000263,2024-03-17,Business_Loan,883440.82,12,Self_Employed,3,0.55,1,1,Approved,1.0
APP000264,CUST000264,2024-11-30,Home_Loan,8083026.95,180,Salaried,2,0.649,1,1,Approved,1.0
APP000265,CUST000265,2025-01-17,Personal_Loan,897246.13,60,Self_Employed,1,0.275,0,14,Approved,1.0
APP000266,CUST000266,2023-12-08,Home_Loan,3548870.52,120,Self_Employed,0,0.421,1,12,Approved,0.0
APP000267,CUST000267,2024-11-21,Personal_Loan,115379.78,48,Salaried,4,0.486,3,0,Approved,0.0
APP000268,CUST000268,2024-06-10,Credit_Card,88016.02,0,Business_Owner,3,0.203,1,9,Rejected,
APP000269,CUST000269,2023-12-10,Credit_Card,278525.14,0,Self_Employed,0,0.754,4,11,Approved,0.0
APP000270,CUST000270,2024-02-07,Auto_Loan,232745.6,60,Salaried,3,0.607,3,22,Rejected,
APP000271,CUST000271,2024-05-06,Credit_Card,147095.07,0,Self_Employed,3,0.233,3,28,Approved,0.0
APP000272,CUST000272,2024-07-14,Home_Loan,4664622.91,240,Self_Employed,3,0.378,2,18,Approved,0.0
APP000273,CUST000273,2024-03-15,Personal_Loan,317223.21,12,Self_Employed,0,0.467,5,0,Rejected,
APP000274,CUST000274,2024-10-27,Auto_Loan,453221.84,60,Business_Owner,0,0.402,3,4,Approved,0.0
APP000275,CUST000275,2025-09-08,Home_Loan,3393501.63,300,Salaried,4,0.17,2,23,Approved,0.0
APP000276,CUST000276,2025-10-26,Personal_Loan,178209.67,12,Retired,1,0.131,2,3,Approved,0.0
APP000277,CUST000277,2023-12-29,Home_Loan,3481274.28,120,Salaried,2,0.119,2,9,Rejected,
APP000278,CUST000278,2024-04-20,Credit_Card,320755.44,0,Salaried,4,0.385,2,90,Rejected,
APP000279,CUST000279,2025-02-19,Business_Loan,1060043.79,60,Salaried,1,0.141,3,5,Rejected,
APP000280,CUST000280,2024-06-20,Auto_Loan,1903667.8,36,Student,3,0.699,1,4,Approved,1.0
APP000281,CUST000281,2025-08-08,Home_Loan,1206430.45,180,Salaried,0,0.723,2,2,Approved,0.0
APP000282,CUST000282,2025-05-18,Home_Loan,5037084.82,180,Self_Employed,0,0.358,1,19,Rejected,
APP000283,CUST000283,2024-12-25,Home_Loan,6342291.2,240,Business_Owner,3,0.323,0,27,Approved,0.0
APP000284,CUST000284,2025-04-03,Personal_Loan,724380.56,12,Self_Employed,1,0.698,3,15,Approved,1.0
APP000285,CUST000285,2025-05-18,Credit_Card,316010.5,0,Business_Owner,3,0.334,0,6,Approved,0.0
APP000286,CUST000286,2024-09-15,Auto_Loan,1575006.37,36,Salaried,4,0.508,4,0,Approved,0.0
APP000287,CUST000287,2025-10-07,Business_Loan,1964934.75,12,Student,0,0.396,3,13,Approved,0.0
APP000288,CUST000288,2024-01-24,Business_Loan,4548342.52,24,Self_Employed,3,0.178,2,13,Approved,0.0
APP000289,CUST000289,2024-01-04,Home_Loan,521596.44,180,Business_Owner,4,0.492,4,1,Rejected,
APP000290,CUST000290,2024-01-10,Credit_Card,432546.24,0,Salaried,4,0.344,2,29,Approved,0.0
APP000291,CUST000291,2025-05-11,Home_Loan,1126600.58,240,Salaried,3,0.373,1,6,Rejected,
APP000292,CUST000292,2025-03-15,Business_Loan,4123229.04,60,Salaried,3,0.57,1,0,Rejected,
APP000293,CUST000293,2024-08-29,Home_Loan,2034045.32,120,Salaried,2,0.328,1,6,Approved,0.0
APP000294,CUST000294,2025-05-03,Home_Loan,1694111.63,120,Salaried,0,0.217,1,28,Approved,0.0
APP000295,CUST000295,2024-03-10,Personal_Loan,98483.93,12,Self_Employed,0,0.537,1,7,Rejected,
APP000296,CUST000296,2025-03-29,Credit_Card,408724.03,0,Salaried,3,0.607,1,101,Approved,0.0
APP000297,CUST000297,2024-10-13,Home_Loan,5044101.85,300,Salaried,1,0.373,1,2,Approved,0.0
APP000298,CUST000298,2024-03-20,Personal_Loan,976418.57,48,Salaried,3,0.403,0,18,Rejected,
APP000299,CUST000299,2024-04-18,Home_Loan,6227094.48,300,Salaried,4,0.451,0,0,Approved,1.0
APP000300,CUST000300,2025-02-24,Personal_Loan,690205.5,12,Salaried,0,0.662,2,3,Approved,0.0
APP000301,CUST000301,2024-08-31,Home_Loan,4840013.78,120,Self_Employed,4,0.583,2,27,Approved,0.0
APP000302,CUST000302,2025-01-09,Personal_Loan,261753.6,12,Salaried,0,0.219,3,3,Approved,0.0
APP000303,CUST000303,2024-11-23,Personal_Loan,683814.48,12,Self_Employed,2,0.403,2,23,Approved,0.0
APP000304,CUST000304,2025-04-27,Auto_Loan,934224.09,60,Salaried,2,0.287,0,25,Approved,1.0
APP000305,CUST000305,2025-07-10,Auto_Loan,1570900.86,84,Salaried,1,0.689,4,14,Approved,0.0
APP000306,CUST000306,2024-11-21,Credit_Card,251659.88,0,Salaried,3,0.173,1,30,Rejected,
APP000307,CUST000307,2024-08-04,Auto_Loan,1108148.05,60,Business_Owner,1,0.217,0,2,Approved,1.0
APP000308,CUST000308,2025-10-11,Auto_Loan,1467841.68,60,Salaried,2,0.162,3,4,Approved,0.0
APP000309,CUST000309,2025-08-16,Credit_Card,272843.74,0,Salaried,0,0.72,0,0,Rejected,
APP000310,CUST000310,2024-04-14,Business_Loan,1295327.74,48,Business_Owner,2,0.542,3,8,Approved,1.0
APP000311,CUST000311,2025-04-11,Home_Loan,9184811.88,240,Student,3,0.8,2,43,Approved,0.0
APP000312,CUST000312,2024-02-21,Auto_Loan,826085.04,36,Salaried,4,0.602,1,0,Approved,0.0
APP000313,CUST000313,2025-10-25,Business_Loan,3056435.22,48,Salaried,0,0.737,2,0,Approved,0.0
APP000314,CUST000314,2023-12-05,Credit_Card,399808.54,0,Salaried,0,0.152,3,1,Approved,0.0
APP000315,CUST000315,2024-11-08,Auto_Loan,1266257.04,84,Salaried,0,0.509,1,12,Approved,1.0
APP000316,CUST000316,2024-01-06,Home_Loan,5036760.4,180,Self_Employed,4,0.158,0,5,Approved,0.0
APP000317,CUST000317,2025-05-07,Credit_Card,331040.13,0,Self_Employed,0,0.612,2,5,Approved,1.0
APP000318,CUST000318,2025-04-11,Auto_Loan,1054198.56,84,Self_Employed,3,0.303,1,5,Approved,1.0
APP000319,CUST000319,2024-01-02,Business_Loan,4315727.63,24,Self_Employed,3,0.629,1,18,Approved,1.0
APP000320,CUST000320,2025-06-15,Credit_Card,73872.45,0,Salaried,0,0.341,0,13,Rejected,
APP000321,CUST000321,2025-10-18,Credit_Card,133223.26,0,Salaried,3,0.209,1,6,Approved,0.0
APP000322,CUST000322,2025-01-11,Credit_Card,349608.02,0,Salaried,1,0.214,1,2,Rejected,
APP000323,CUST000323,2025-04-04,Personal_Loan,884677.93,48,Salaried,0,0.676,1,4,Approved,0.0
APP000324,CUST000324,2025-09-13,Credit_Card,284196.44,0,Salaried,0,0.743,1,12,Approved,0.0
APP000325,CUST000325,2025-01-23,Home_Loan,5347713.99,120,Salaried,0,0.167,1,13,Approved,0.0
APP000326,CUST000326,2025-02-13,Personal_Loan,65925.82,24,Self_Employed,2,0.762,2,102,Rejected,
APP000327,CUST000327,2024-08-08,Business_Loan,3050352.88,24,Self_Employed,1,0.668,3,4,Approved,0.0
APP000328,CUST000328,2025-08-09,Home_Loan,3486389.48,300,Student,0,0.402,3,0,Approved,0.0
APP000329,CUST000329,2025-01-04,Business_Loan,2383034.01,60,Retired,4,0.183,1,8,Rejected,
APP000330,CUST000330,2025-08-02,Business_Loan,1823032.41,36,Salaried,0,0.305,2,1,Approved,0.0
APP000331,CUST000331,2025-06-08,Credit_Card,397148.69,0,Salaried,1,0.762,1,26,Rejected,
APP000332,CUST000332,2025-04-19,Personal_Loan,170548.94,48,Self_Employed,3,0.176,2,15,Approved,0.0
APP000333,CUST000333,2024-09-03,Credit_Card,430833.1,0,Business_Owner,3,0.782,2,48,Rejected,
APP000334,CUST000334,2023-11-14,Personal_Loan,626905.79,60,Business_Owner,3,0.36,0,12,Approved,0.0
APP000335,CUST000335,2024-06-10,Personal_Loan,181749.58,12,Salaried,2,0.783,1,9,Approved,1.0
APP000336,CUST000336,2025-04-01,Business_Loan,3473033.32,36,Salaried,3,0.791,1,3,Approved,1.0
APP000337,CUST000337,2024-08-21,Personal_Loan,972240.41,36,Salaried,2,0.686,2,16,Rejected,
APP000338,CUST000338,2025-06-11,Home_Loan,7135915.17,120,Salaried,1,0.639,2,9,Rejected,
APP000339,CUST000339,2025-02-13,Personal_Loan,217945.78,12,Business_Owner,2,0.528,2,23,Rejected,
APP000340,CUST000340,2025-09-22,Personal_Loan,103694.49,12,Salaried,2,0.582,4,26,Rejected,
APP000341,CUST000341,2025-03-22,Home_Loan,5221254.34,180,Salaried,2,0.383,0,3,Approved,0.0
APP000342,CUST000342,2025-03-09,Home_Loan,3505631.66,240,Self_Employed,2,0.672,2,14,Approved,0.0
APP000343,CUST000343,2024-01-28,Personal_Loan,759819.75,12,Salaried,2,0.229,2,69,Approved,0.0
APP000344,CUST000344,2025-09-06,Auto_Loan,1683183.17,60,Salaried,4,0.274,0,3,Approved,1.0
APP000345,CUST000345,2024-07-04,Auto_Loan,1125401.53,48,Salaried,1,0.538,1,5,Approved,0.0
APP000346,CUST000346,2024-02-24,Auto_Loan,314574.03,84,Salaried,1,0.589,0,22,Approved,0.0
APP000347,CUST000347,2024-10-28,Business_Loan,3396231.47,24,Salaried,1,0.477,2,7,Rejected,
APP000348,CUST000348,2024-09-18,Auto_Loan,1740234.7,84,Self_Employed,1,0.643,1,0,Approved,1.0
APP000349,CUST000349,2024-08-21,Personal_Loan,996089.17,48,Salaried,2,0.151,4,4,Rejected,
APP000350,CUST000350,2024-06-02,Personal_Loan,777575.36,48,Student,1,0.526,5,119,Approved,0.0
APP000351,CUST000351,2024-04-19,Personal_Loan,198845.56,48,Student,0,0.238,1,0,Approved,1.0
APP000352,CUST000352,2024-04-17,Personal_Loan,840121.02,24,Salaried,2,0.657,1,35,Approved,0.0
APP000353,CUST000353,2024-12-04,Personal_Loan,896443.11,48,Salaried,4,0.486,1,6,Approved,0.0
APP000354,CUST000354,2024-10-15,Personal_Loan,887018.57,24,Business_Owner,1,0.378,1,6,Approved,0.0
APP000355,CUST000355,2023-12-10,Business_Loan,2650286.08,12,Salaried,0,0.529,2,15,Rejected,
APP000356,CUST000356,2023-12-25,Home_Loan,1565497.08,180,Salaried,3,0.691,1,40,Rejected,
APP000357,CUST000357,2025-05-26,Credit_Card,252184.53,0,Self_Employed,2,0.184,2,11,Approved,0.0
APP000358,CUST000358,2025-05-11,Auto_Loan,537314.16,48,Salaried,3,0.583,3,0,Approved,1.0
APP000359,CUST000359,2025-09-18,Home_Loan,2174516.74,180,Business_Owner,0,0.296,1,37,Approved,0.0
APP000360,CUST000360,2024-11-08,Credit_Card,417000.74,0,Self_Employed,2,0.32,2,4,Approved,0.0
APP000361,CUST000361,2023-11-27,Credit_Card,147207.11,0,Business_Owner,0,0.653,2,4,Approved,0.0
APP000362,CUST000362,2024-08-29,Personal_Loan,820541.78,36,Self_Employed,2,0.433,2,19,Rejected,
APP000363,CUST000363,2024-10-29,Credit_Card,370937.01,0,Salaried,4,0.304,3,0,Approved,0.0
APP000364,CUST000364,2025-04-21,Personal_Loan,323095.34,24,Business_Owner,0,0.444,2,46,Rejected,
APP000365,CUST000365,2024-12-07,Personal_Loan,540607.31,24,Salaried,2,0.702,4,34,Approved,0.0
APP000366,CUST000366,2025-01-31,Home_Loan,7506259.34,300,Salaried,0,0.501,2,3,Rejected,
APP000367,CUST000367,2023-12-31,Home_Loan,1287152.35,180,Business_Owner,0,0.42,3,32,Approved,0.0
APP000368,CUST000368,2025-10-02,Auto_Loan,930377.02,48,Salaried,1,0.404,2,8,Approved,0.0
APP000369,CUST000369,2025-04-01,Credit_Card,188642.37,0,Business_Owner,3,0.681,1,15,Approved,1.0
APP000370,CUST000370,2024-09-22,Personal_Loan,134270.99,36,Retired,2,0.508,1,12,Rejected,
APP000371,CUST000371,2025-10-03,Credit_Card,210255.72,0,Salaried,1,0.344,2,1,Approved,0.0
APP000372,CUST000372,2025-09-13,Business_Loan,1070771.86,24,Salaried,0,0.747,0,13,Rejected,
APP000373,CUST000373,2024-03-08,Personal_Loan,52427.53,12,Salaried,0,0.276,3,0,Approved,0.0
APP000374,CUST000374,2025-09-13,Personal_Loan,226803.72,48,Salaried,1,0.648,0,21,Rejected,
APP000375,CUST000375,2024-07-23,Credit_Card,412844.98,0,Salaried,0,0.72,2,12,Approved,0.0
APP000376,CUST000376,2024-02-28,Personal_Loan,153074.81,48,Self_Employed,0,0.763,3,0,Rejected,
APP000377,CUST000377,2024-10-08,Home_Loan,4512708.81,120,Business_Owner,0,0.206,1,37,Approved,0.0
APP000378,CUST000378,2025-07-22,Personal_Loan,455035.0,48,Student,3,0.233,3,5,Approved,0.0
APP000379,CUST000379,2024-02-23,Home_Loan,7321900.48,180,Salaried,1,0.223,1,71,Approved,0.0
APP000380,CUST000380,2024-04-07,Credit_Card,72712.29,0,Salaried,4,0.314,4,16,Approved,0.0
APP000381,CUST000381,2024-01-04,Credit_Card,66710.13,0,Salaried,3,0.272,4,27,Approved,0.0
APP000382,CUST000382,2024-07-20,Business_Loan,3303041.99,60,Salaried,1,0.187,2,1,Rejected,
APP000383,CUST000383,2025-02-24,Business_Loan,4170300.21,36,Business_Owner,3,0.717,4,32,Approved,0.0
APP000384,CUST000384,2024-03-14,Personal_Loan,152327.92,24,Student,4,0.155,0,79,Approved,0.0
APP000385,CUST000385,2024-03-07,Auto_Loan,1530033.34,48,Salaried,4,0.364,0,45,Approved,0.0
APP000386,CUST000386,2025-09-17,Credit_Card,145523.59,0,Salaried,3,0.757,2,55,Approved,1.0
APP000387,CUST000387,2025-09-11,Home_Loan,3304184.96,120,Salaried,2,0.498,3,1,Rejected,
APP000388,CUST000388,2025-10-16,Credit_Card,304929.23,0,Student,0,0.421,4,10,Rejected,
APP000389,CUST000389,2025-04-11,Home_Loan,5217182.76,180,Salaried,0,0.695,1,13,Rejected,
APP000390,CUST000390,2024-01-09,Home_Loan,2705745.03,240,Salaried,1,0.266,3,2,Approved,0.0
APP000391,CUST000391,2024-07-29,Personal_Loan,922972.17,36,Salaried,4,0.612,1,26,Approved,1.0
APP000392,CUST000392,2024-08-26,Auto_Loan,993766.62,84,Salaried,3,0.708,3,36,Rejected,
APP000393,CUST000393,2024-04-07,Business_Loan,382888.97,36,Salaried,3,0.546,3,4,Approved,1.0
APP000394,CUST000394,2025-08-28,Home_Loan,8069919.78,120,Self_Employed,0,0.386,1,0,Approved,0.0
APP000395,CUST000395,2025-06-19,Auto_Loan,816284.85,36,Salaried,1,0.1,3,7,Approved,0.0
APP000396,CUST000396,2024-02-16,Home_Loan,6237287.37,300,Salaried,0,0.224,2,3,Approved,0.0
APP000397,CUST000397,2024-04-21,Personal_Loan,670431.26,48,Salaried,4,0.248,1,5,Approved,0.0
APP000398,CUST000398,2024-08-22,Home_Loan,6306728.5,180,Salaried,3,0.603,1,6,Approved,0.0
APP000399,CUST000399,2024-04-13,Business_Loan,4296102.92,12,Self_Employed,4,0.479,3,15,Rejected,
APP000400,CUST000400,2025-03-18,Home_Loan,1760808.1,240,Salaried,4,0.239,6,36,Approved,0.0
APP000401,CUST000401,2024-08-17,Auto_Loan,1984636.06,60,Salaried,0,0.558,3,48,Approved,1.0
APP000402,CUST000402,2025-04-25,Business_Loan,2506844.21,48,Self_Employed,4,0.337,1,7,Approved,0.0
APP000403,CUST000403,2024-07-04,Home_Loan,7120429.79,240,Salaried,4,0.286,1,24,Approved,0.0
APP000404,CUST000404,2024-06-17,Personal_Loan,960707.93,12,Salaried,0,0.308,5,14,Rejected,
APP000405,CUST000405,2024-05-16,Personal_Loan,833489.71,48,Student,2,0.225,1,16,Rejected,
APP000406,CUST000406,2024-11-02,Home_Loan,2947409.71,120,Salaried,3,0.703,1,3,Approved,0.0
APP000407,CUST000407,2025-05-16,Credit_Card,104206.12,0,Retired,1,0.509,2,10,Rejected,
APP000408,CUST000408,2024-12-03,Personal_Loan,824098.58,60,Salaried,0,0.75,3,8,Approved,1.0
APP000409,CUST000409,2023-12-24,Personal_Loan,489858.88,12,Salaried,1,0.366,2,1,Rejected,
APP000410,CUST000410,2025-01-14,Personal_Loan,383939.81,36,Salaried,0,0.663,1,12,Approved,1.0
APP000411,CUST000411,2024-10-13,Personal_Loan,864319.98,60,Salaried,2,0.614,2,20,Approved,1.0
APP000412,CUST000412,2025-02-10,Credit_Card,431263.65,0,Salaried,4,0.701,3,48,Approved,0.0
APP000413,CUST000413,2025-10-08,Personal_Loan,70044.07,12,Salaried,2,0.548,2,1,Approved,0.0
APP000414,CUST000414,2024-09-13,Home_Loan,3842417.1,240,Student,4,0.685,2,39,Approved,1.0
APP000415,CUST000415,2024-04-25,Personal_Loan,912916.54,24,Retired,1,0.777,0,15,Rejected,
APP000416,CUST000416,2025-06-06,Personal_Loan,975374.88,36,Salaried,3,0.768,2,83,Approved,0.0
APP000417,CUST000417,2024-06-01,Home_Loan,9786149.85,120,Salaried,1,0.586,3,0,Approved,0.0
APP000418,CUST000418,2024-09-15,Credit_Card,266931.15,0,Salaried,1,0.654,2,8,Rejected,
APP000419,CUST000419,2023-12-30,Personal_Loan,675424.3,24,Self_Employed,1,0.654,4,58,Approved,0.0
APP000420,CUST000420,2024-11-22,Home_Loan,609988.95,120,Salaried,3,0.65,3,12,Approved,1.0
APP000421,CUST000421,2024-12-25,Credit_Card,195378.42,0,Salaried,2,0.703,1,30,Approved,0.0
APP000422,CUST000422,2024-03-07,Auto_Loan,904398.39,48,Self_Employed,3,0.433,0,1,Approved,0.0
APP000423,CUST000423,2025-08-03,Home_Loan,5374412.85,120,Self_Employed,4,0.468,1,66,Rejected,
APP000424,CUST000424,2024-11-25,Business_Loan,4152886.75,48,Self_Employed,0,0.188,1,2,Approved,1.0
APP000425,CUST000425,2025-04-19,Business_Loan,2475810.17,36,Self_Employed,2,0.63,2,15,Approved,0.0
APP000426,CUST000426,2025-10-10,Home_Loan,5443532.68,120,Salaried,2,0.255,3,4,Rejected,
APP000427,CUST000427,2024-08-19,Credit_Card,258691.63,0,Self_Employed,0,0.351,1,12,Approved,0.0
APP000428,CUST000428,2024-09-01,Personal_Loan,692590.76,12,Business_Owner,1,0.517,1,19,Approved,0.0
APP000429,CUST000429,2024-02-04,Auto_Loan,1482814.77,36,Salaried,4,0.451,2,23,Approved,0.0
APP000430,CUST000430,2024-08-21,Auto_Loan,954082.49,60,Salaried,3,0.629,1,15,Approved,0.0
APP000431,CUST000431,2024-05-08,Home_Loan,7658431.49,300,Self_Employed,1,0.64,2,34,Approved,0.0
APP000432,CUST000432,2025-03-10,Auto_Loan,1667200.44,84,Self_Employed,4,0.237,3,27,Approved,0.0
APP000433,CUST000433,2024-07-10,Credit_Card,331760.48,0,Salaried,3,0.381,2,3,Approved,0.0
APP000434,CUST000434,2024-01-27,Auto_Loan,380814.68,36,Salaried,1,0.38,3,4,Approved,0.0
APP000435,CUST000435,2024-07-10,Auto_Loan,240634.92,36,Salaried,2,0.193,1,12,Approved,0.0
APP000436,CUST000436,2024-10-23,Credit_Card,400612.64,0,Salaried,2,0.376,1,0,Approved,0.0
APP000437,CUST000437,2025-09-08,Personal_Loan,623343.17,12,Salaried,0,0.59,1,3,Approved,0.0
APP000438,CUST000438,2025-02-10,Home_Loan,1561344.51,240,Self_Employed,0,0.29,2,2,Approved,0.0
APP000439,CUST000439,2024-05-03,Personal_Loan,517099.71,36,Salaried,0,0.605,2,9,Approved,0.0
APP000440,CUST000440,2025-09-29,Business_Loan,1988030.31,12,Business_Owner,1,0.151,3,36,Approved,0.0
APP000441,CUST000441,2024-11-02,Auto_Loan,1780790.88,48,Salaried,2,0.302,2,11,Approved,0.0
APP000442,CUST000442,2024-01-01,Business_Loan,1431315.06,48,Retired,4,0.763,0,2,Rejected,
APP000443,CUST000443,2025-08-06,Personal_Loan,890472.68,12,Self_Employed,2,0.443,0,9,Rejected,
APP000444,CUST000444,2024-04-10,Credit_Card,129397.99,0,Self_Employed,3,0.192,0,14,Approved,0.0
APP000445,CUST000445,2024-10-25,Personal_Loan,871765.03,12,Self_Employed,4,0.793,3,1,Approved,0.0
APP000446,CUST000446,2023-11-21,Credit_Card,102134.87,0,Salaried,4,0.724,0,0,Rejected,
APP000447,CUST000447,2023-12-06,Personal_Loan,870195.44,48,Business_Owner,2,0.607,3,19,Approved,0.0
APP000448,CUST000448,2025-03-07,Home_Loan,4552349.83,300,Salaried,3,0.696,0,1,Rejected,
APP000449,CUST000449,2024-01-18,Credit_Card,496373.18,0,Retired,4,0.617,3,4,Rejected,
APP000450,CUST000450,2024-09-06,Personal_Loan,420730.99,60,Salaried,2,0.336,4,9,Approved,0.0
APP000451,CUST000451,2024-05-29,Personal_Loan,982731.57,24,Salaried,3,0.194,5,3,Approved,0.0
APP000452,CUST000452,2025-08-17,Credit_Card,51779.98,0,Salaried,4,0.353,1,27,Approved,0.0
APP000453,CUST000453,2024-07-22,Business_Loan,186865.67,48,Salaried,3,0.771,1,7,Approved,1.0
APP000454,CUST000454,2024-05-03,Home_Loan,6003283.32,300,Salaried,4,0.183,2,13,Approved,0.0
APP000455,CUST000455,2025-10-04,Home_Loan,1955000.98,300,Self_Employed,1,0.332,3,12,Rejected,
APP000456,CUST000456,2024-08-10,Auto_Loan,919378.19,60,Retired,4,0.677,0,1,Rejected,
APP000457,CUST000457,2025-07-29,Personal_Loan,817900.6,36,Salaried,2,0.314,2,4,Approved,0.0
APP000458,CUST000458,2024-06-14,Personal_Loan,741715.95,12,Salaried,1,0.71,4,12,Approved,1.0
APP000459,CUST000459,2025-08-11,Home_Loan,1808229.16,180,Retired,2,0.334,1,6,Rejected,
APP000460,CUST000460,2025-08-19,Personal_Loan,606207.53,60,Salaried,0,0.385,0,34,Approved,0.0
APP000461,CUST000461,2024-03-21,Home_Loan,1737970.1,240,Retired,1,0.217,2,0,Rejected,
APP000462,CUST000462,2024-05-24,Home_Loan,4588095.41,120,Retired,1,0.349,4,16,Rejected,
APP000463,CUST000463,2024-07-27,Credit_Card,125876.35,0,Salaried,2,0.141,2,26,Approved,0.0
APP000464,CUST000464,2025-06-10,Personal_Loan,722073.39,48,Student,3,0.182,2,21,Approved,0.0
APP000465,CUST000465,2025-06-11,Credit_Card,53612.12,0,Salaried,2,0.114,1,81,Rejected,
APP000466,CUST000466,2024-08-14,Personal_Loan,610505.33,12,Business_Owner,2,0.262,2,20,Rejected,
APP000467,CUST000467,2023-11-13,Credit_Card,362929.64,0,Salaried,0,0.709,3,24,Approved,1.0
APP000468,CUST000468,2025-02-04,Credit_Card,177463.1,0,Business_Owner,2,0.503,2,0,Approved,1.0
APP000469,CUST000469,2024-03-25,Personal_Loan,834006.36,36,Self_Employed,3,0.418,0,21,Rejected,
APP000470,CUST000470,2025-06-23,Auto_Loan,1584939.08,36,Self_Employed,3,0.245,2,4,Rejected,
APP000471,CUST000471,2024-09-21,Credit_Card,185892.6,0,Salaried,3,0.276,1,1,Approved,0.0
APP000472,CUST000472,2025-01-04,Auto_Loan,841284.46,48,Retired,2,0.75,0,21,Rejected,
APP000473,CUST000473,2024-01-10,Credit_Card,404714.47,0,Salaried,2,0.795,0,27,Rejected,
APP000474,CUST000474,2024-10-15,Business_Loan,3440950.58,12,Self_Employed,4,0.305,2,6,Rejected,
APP000475,CUST000475,2024-04-12,Personal_Loan,150991.15,48,Salaried,2,0.613,1,3,Approved,0.0
APP000476,CUST000476,2024-08-10,Personal_Loan,591662.15,36,Salaried,1,0.586,2,19,Approved,0.0
APP000477,CUST000477,2025-10-23,Personal_Loan,530955.85,24,Self_Employed,1,0.763,0,2,Approved,0.0
APP000478,CUST000478,2025-03-04,Credit_Card,193973.97,0,Salaried,4,0.453,2,11,Rejected,
APP000479,CUST000479,2025-01-08,Auto_Loan,559329.79,84,Salaried,2,0.231,0,3,Rejected,
APP000480,CUST000480,2024-11-29,Auto_Loan,800759.1,84,Salaried,3,0.254,3,2,Approved,0.0
APP000481,CUST000481,2024-05-19,Auto_Loan,861276.84,60,Salaried,3,0.472,1,2,Approved,0.0
APP000482,CUST000482,2025-08-09,Home_Loan,5276551.68,180,Salaried,0,0.268,3,0,Approved,0.0
APP000483,CUST000483,2025-03-14,Personal_Loan,653697.15,12,Retired,4,0.618,1,1,Approved,1.0
APP000484,CUST000484,2024-03-11,Auto_Loan,1176480.56,48,Self_Employed,1,0.553,4,33,Approved,0.0
APP000485,CUST000485,2024-11-05,Personal_Loan,617517.62,24,Self_Employed,4,0.642,1,11,Approved,1.0
APP000486,CUST000486,2024-10-29,Home_Loan,3782980.03,300,Salaried,3,0.227,4,18,Rejected,
